TIME,POS_X,POS_Y,POS_Z,VEL_X,VEL_Y,VEL_Z
823.5,823.5,1684.52,-177757,1,2,-232.712,
823.6,823.6,1684.72,-177780,1,2,-232.712,
823.7,823.7,1684.92,-177803,1,2,-232.712,
823.8,823.8,1685.12,-177827,1,2,-232.712,
823.9,823.9,1685.32,-177850,1,2,-232.712,
824,824,1685.52,-177873,1,2,-232.712,
824.1,824.1,1685.72,-177896,1,2,-232.712,
824.2,824.2,1685.92,-177920,1,2,-232.712,
824.3,824.3,1686.12,-177943,1,2,-232.712,
824.4,824.4,1686.32,-177966,1,2,-232.712,
824.5,824.5,1686.52,-177990,1,2,-232.712,
824.6,824.6,1686.72,-178013,1,2,-232.712,
824.7,824.7,1686.92,-178036,1,2,-232.712,
824.8,824.8,1687.12,-178059,1,2,-232.712,
824.9,824.9,1687.32,-178083,1,2,-232.712,
825,825,1687.52,-178106,1,2,-232.712,
825.1,825.1,1687.72,-178129,1,2,-232.712,
825.2,825.2,1687.92,-178152,1,2,-232.712,
825.3,825.3,1688.12,-178176,1,2,-232.712,
825.4,825.4,1688.32,-178199,1,2,-232.712,
825.5,825.5,1688.52,-178222,1,2,-232.712,
825.6,825.6,1688.72,-178246,1,2,-232.712,
825.7,825.7,1688.92,-178269,1,2,-232.712,
825.8,825.8,1689.12,-178292,1,2,-232.712,
825.9,825.9,1689.32,-178315,1,2,-232.712,
826,826,1689.52,-178339,1,2,-232.712,
826.1,826.1,1689.72,-178362,1,2,-232.712,
826.2,826.2,1689.92,-178385,1,2,-232.712,
826.3,826.3,1690.12,-178408,1,2,-232.712,
826.4,826.4,1690.32,-178432,1,2,-232.712,
826.5,826.5,1690.52,-178455,1,2,-232.712,
